run_id,run_dir,actor,actor_label,task,task_label,pair_uid,panel_winner_condition,complete,n_valid_vote_rows
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:4:vd96de5f70f:r1,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:4:vd96de5f70f:r2,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:4:vd96de5f70f:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:4:vd96de5f70f:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:5:vfbf68a5e83:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:5:vfbf68a5e83:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:5:vfbf68a5e83:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:5:vfbf68a5e83:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:5:vfbf68a5e83:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:6:v5939d12e93:r0,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:6:v5939d12e93:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:6:v5939d12e93:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:6:v5939d12e93:r3,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:6:v5939d12e93:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:7:vd9bcf341f6:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:7:vd9bcf341f6:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:7:vd9bcf341f6:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:7:vd9bcf341f6:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:7:vd9bcf341f6:r4,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:8:v4533755424:r0,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:8:v4533755424:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:8:v4533755424:r2,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:8:v4533755424:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:8:v4533755424:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:9:vd2e665a1bb:r0,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:9:vd2e665a1bb:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:9:vd2e665a1bb:r2,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:9:vd2e665a1bb:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:9:vd2e665a1bb:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:10:v207222031c:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:10:v207222031c:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:10:v207222031c:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:10:v207222031c:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:10:v207222031c:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:11:v7872af7f00:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:11:v7872af7f00:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:11:v7872af7f00:r2,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:11:v7872af7f00:r3,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:11:v7872af7f00:r4,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:12:va8e4860b7b:r0,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:12:va8e4860b7b:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:12:va8e4860b7b:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:12:va8e4860b7b:r3,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:12:va8e4860b7b:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:13:vf6cea8b2ea:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:13:vf6cea8b2ea:r1,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:13:vf6cea8b2ea:r2,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:13:vf6cea8b2ea:r3,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:13:vf6cea8b2ea:r4,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:14:va091f5f77f:r0,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:14:va091f5f77f:r1,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:14:va091f5f77f:r2,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:14:va091f5f77f:r3,user_normal,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:14:va091f5f77f:r4,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:15:vd16273bfd0:r0,tie,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:15:vd16273bfd0:r1,user_strong,True,6
incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__user_prompt_role__gpt-5.4-mini-or__2026-06-20_18-55-34Z__hash-f4f0b03c17c8,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,user_prompt_role:gpt-5.4-mini-or:incident_postmortem:15:vd16273bfd0:r2,tie,True,6
