run_id,run_dir,actor,actor_label,task,task_label,pair_uid,panel_winner_condition,complete,n_valid_vote_rows
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:18:v87c0b096cf:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:18:v87c0b096cf:r3,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:18:v87c0b096cf:r4,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:19:v3159ab6283:r0,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:19:v3159ab6283:r1,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:19:v3159ab6283:r2,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:19:v3159ab6283:r3,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:19:v3159ab6283:r4,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:20:vc0090de1c9:r0,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:20:vc0090de1c9:r1,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:20:vc0090de1c9:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:20:vc0090de1c9:r3,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:20:vc0090de1c9:r4,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:21:ve50c118018:r0,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:21:ve50c118018:r1,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:21:ve50c118018:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:21:ve50c118018:r3,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:21:ve50c118018:r4,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:22:v6187efaa0b:r0,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:22:v6187efaa0b:r1,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:22:v6187efaa0b:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:22:v6187efaa0b:r3,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:22:v6187efaa0b:r4,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:23:vb160cce30b:r0,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:23:vb160cce30b:r1,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:23:vb160cce30b:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:23:vb160cce30b:r3,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:23:vb160cce30b:r4,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:24:v90e6c964d3:r0,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:24:v90e6c964d3:r1,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:24:v90e6c964d3:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:24:v90e6c964d3:r3,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:24:v90e6c964d3:r4,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:25:vbf93c2a3ff:r0,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:25:vbf93c2a3ff:r1,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:25:vbf93c2a3ff:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:25:vbf93c2a3ff:r3,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:25:vbf93c2a3ff:r4,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:26:va6101ca206:r0,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:26:va6101ca206:r1,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:26:va6101ca206:r2,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:26:va6101ca206:r3,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:26:va6101ca206:r4,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:27:v9aa1e497e1:r0,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:27:v9aa1e497e1:r1,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:27:v9aa1e497e1:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:27:v9aa1e497e1:r3,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:27:v9aa1e497e1:r4,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:28:v7fad266953:r0,user_strong,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:28:v7fad266953:r1,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:28:v7fad266953:r2,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:28:v7fad266953:r3,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:28:v7fad266953:r4,user_normal,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:29:v23bce24756:r0,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:29:v23bce24756:r1,tie,True,6
grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__framed_user_prompt_role__kimi-k2.5-or__2026-06-21_01-14-57Z__hash-c715def3cb5a,kimi-k2.5-or,Kimi K2.5,grant_proposal_abstract,Grant abstract,framed_user_prompt_role:kimi-k2.5-or:grant_proposal_abstract:29:v23bce24756:r2,tie,True,6
