sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
245,amount:modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4,amount,pair_deltas,kimi-k2.5-or,essay,Essay writing,Cities should offer free public transit during pollution alerts,3,4,modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4::a,modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__kimi-k2.5-or__2026-06-15_07-46-54Z__hash-1bb58b68b2e5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__kimi-k2.5-or__2026-06-15_07-46-54Z__hash-1bb58b68b2e5,right,left,modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4::b,modgrid_essay_amount:kimi-k2.5-or:essay:iCities should offer free public transit during pollution alerts:r4::a,tie,0.0
246,amount:modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2,amount,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Gig-economy workers should be classified as employees,9,2,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2::a,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-b720dd96faa8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-b720dd96faa8,right,left,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2::b,modgrid_essay_amount:qwen3.6-plus-or:essay:iGig-economy workers should be classified as employees:r2::a,amount_low,-1.0
247,amount:modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2,amount,pair_deltas,qwen3.5-9b-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,2,modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2::a,modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-427fb0df78d6,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-427fb0df78d6,right,left,modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2::b,modgrid_translation_amount:qwen3.5-9b-or:translation:i6:r2::a,tie,0.0
248,amount:modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3,amount,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A rate limiter treated shared school IP addresses as abusive traffic and blocked student logins.,5,3,modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3::a,modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-3ae3695f7108,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__deepseek-v3.2-or__2026-06-15_07-45-46Z__hash-3ae3695f7108,left,right,modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3::a,modgrid_incident_amount:deepseek-v3.2-or:incident_postmortem:i13:r3::b,tie,0.0
249,amount:modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0,amount,pair_deltas,mimo-v25-pro-or,translation,Translation,另外，今天还将出让白云区同和东坑蟾蜍石北路一幅二类居住用地（R2），用地面积32891平方米（可建设用地30965平方米），建筑面积92895平方米，挂牌起始价61311万元，折合楼面地价6600元/平方米。,14,0,modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-3ccc3475f6f1,left,right,modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0::a,modgrid_translation_amount:mimo-v25-pro-or:translation:i21:r0::b,tie,0.0
250,amount:modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8,amount,pair_deltas,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,8,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8::a,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3cf4617eb0c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-3cf4617eb0c7,right,left,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8::b,modgrid_incident_amount:qwen3.5-9b-or:incident_postmortem:i23:r8::a,tie,0.0
251,amount:modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9,amount,pair_deltas,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,9,modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9::a,modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-0aeb5997612e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-0aeb5997612e,right,left,modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9::b,modgrid_incident_amount:gpt-5.4-mini-or:incident_postmortem:i23:r9::a,amount_low,-1.0
252,amount:modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4,amount,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Employers should offer paid family leave,8,4,modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4::a,modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-b720dd96faa8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-b720dd96faa8,right,left,modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4::b,modgrid_essay_amount:qwen3.6-plus-or:essay:iEmployers should offer paid family leave:r4::a,amount_high,1.0
253,amount:modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1,amount,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Childhood vaccination should be required for public school enrollment,0,1,modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1::a,modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-bac9aafdab8f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__qwen3.5-9b-or__2026-06-15_07-47-11Z__hash-bac9aafdab8f,right,left,modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1::b,modgrid_essay_amount:qwen3.5-9b-or:essay:iChildhood vaccination should be required for public school enrollment:r1::a,tie,0.0
254,amount:modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7,amount,pair_deltas,deepseek-v3.2-or,translation,Translation,这位北爱尔兰人去年带领隔壁的阿彻菲尔德·林克斯挺进了决赛，但最终输给了保罗·伊尔斯。他现在为该新会场工作，代表俱乐部创始人兼首席执行官杰瑞·萨尔瓦蒂担任赛事大使。,19,7,modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7::a,modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-8262a277543d,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-8262a277543d,left,right,modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7::a,modgrid_translation_amount:deepseek-v3.2-or:translation:i26:r7::b,amount_low,-1.0
255,amount:modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8,amount,pair_deltas,kimi-k2.5-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,8,modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8::a,modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,left,right,modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8::a,modgrid_translation_amount:kimi-k2.5-or:translation:i22:r8::b,tie,0.0
256,amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7,amount,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,water-quality testing kits for tribal lands,15,7,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7::a,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,left,right,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7::a,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i22:r7::b,amount_high,1.0
257,amount:modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5,amount,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,"An SSO certificate rotation was not propagated to a regional cluster, blocking employee login.",20,5,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5::a,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-1052c5e90a96,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-1052c5e90a96,right,left,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5::b,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i27:r5::a,amount_high,1.0
258,amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7,amount,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,"A file upload service accepted documents but failed virus scanning, delaying case review.",8,7,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7::a,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,right,left,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7::b,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i16:r7::a,amount_low,-1.0
259,amount:modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5,amount,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,adaptive tutoring for community college algebra,24,5,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5,amount_high,amount_low,amount_high,amount_low,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5::a,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,right,left,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5::b,modgrid_grant_amount:mimo-v25-pro-or:grant_proposal_abstract:i4:r5::a,amount_high,1.0
260,amount:modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3,amount,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Public parks should replace some lawns with native plants,20,3,modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3::a,modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-b46bc2756ebd,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-b46bc2756ebd,right,left,modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3::b,modgrid_essay_amount:gpt-5.4-mini-or:essay:iPublic parks should replace some lawns with native plants:r3::a,tie,0.0
261,amount:modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4,amount,pair_deltas,mimo-v25-pro-or,incident_postmortem,Incident postmortem,A localization fallback showed English-only emergency notices to Spanish-language users.,13,4,modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4::a,modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-776a8791751e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__mimo-v25-pro-or__2026-06-15_07-47-03Z__hash-776a8791751e,right,left,modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4::b,modgrid_incident_amount:mimo-v25-pro-or:incident_postmortem:i20:r4::a,amount_high,1.0
262,amount:modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7,amount,pair_deltas,glm-5.1-or,incident_postmortem,Incident postmortem,A new spam filter quarantined legitimate password reset emails for several enterprise domains.,17,7,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7::a,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-21ed828ca923,left,right,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7::a,modgrid_incident_amount:glm-5.1-or:incident_postmortem:i24:r7::b,amount_low,-1.0
263,amount:modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1,amount,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,A third-party geocoding API rate limit broke address validation during a city permit deadline.,24,1,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1,amount_high,amount_low,amount_high,amount_low,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1::a,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__kimi-k2.5-or__2026-06-15_07-46-55Z__hash-350927140059,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount__kimi-k2.5-or__2026-06-15_07-46-55Z__hash-350927140059,right,left,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1::b,modgrid_incident_amount:kimi-k2.5-or:incident_postmortem:i4:r1::a,amount_low,-1.0
264,amount:modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1,amount,pair_deltas,gpt-5.4-mini-or,translation,Translation,该种不治之症为约 130 万名美国人和约30万英国人带来生活影响，导致胃痉挛和腹胀、经常性或出血性腹泻、体重减轻和极度疲倦等。,16,1,modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1::a,modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,left,right,modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1::a,modgrid_translation_amount:gpt-5.4-mini-or:translation:i23:r1::b,tie,0.0
265,amount:modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0,amount,pair_deltas,gpt-5.4-mini-or,translation,Translation,俄罗斯副总理维塔利·穆特科表示，落实世界反兴奋剂机构 (WADA) 针对恢复俄罗斯反兴奋剂机构 (RUSADA) 权利的剩余标准不会花费过长时间。,23,0,modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0::a,modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__gpt-5.4-mini-or__2026-06-15_07-46-28Z__hash-4bc9bc9cae1b,right,left,modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0::b,modgrid_translation_amount:gpt-5.4-mini-or:translation:i3:r0::a,tie,0.0
266,amount:modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7,amount,pair_deltas,gpt-5.4-mini-or,essay,Essay writing,Remote work should become the default for most companies,21,7,modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7::a,modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-2d1e6b975cb2,left,right,modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7::a,modgrid_essay_amount:gpt-5.4-mini-or:essay:iRemote work should become the default for most companies:r7::b,amount_high,1.0
267,amount:modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4,amount,pair_deltas,kimi-k2.5-or,essay,Essay writing,Public museums should be free to all visitors,19,4,modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4,amount_high,amount_low,amount_high,amount_low,modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4::a,modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__kimi-k2.5-or__2026-06-15_07-46-54Z__hash-1bb58b68b2e5,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount__kimi-k2.5-or__2026-06-15_07-46-54Z__hash-1bb58b68b2e5,right,left,modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4::b,modgrid_essay_amount:kimi-k2.5-or:essay:iPublic museums should be free to all visitors:r4::a,tie,0.0
268,amount:modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4,amount,pair_deltas,qwen3.6-plus-or,translation,Translation,11月3日—6日，在第十六届中国西部国际博览会（以下简称“西博会”）第一阶段展览中，成都、南充、雅安等6个市州纷纷展示在先进制造业方面的发展成果，其中新能源汽车崭露锋芒，新品迭出，引起业界的广泛关注。,18,4,modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4,amount_high,amount_low,amount_high,amount_low,modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4::a,modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount__qwen3.6-plus-or__2026-06-15_07-47-19Z__hash-0ddf6def37b9,left,right,modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4::a,modgrid_translation_amount:qwen3.6-plus-or:translation:i25:r4::b,amount_low,-1.0
