sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
266,utility_high_vs_r0:gpt-5.4-mini-or:essay:iProgramming-should-be-a-mandatory-subject-in-K-12-education:r1:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iProgramming should be a mandatory subject in K-12 education:r1::a:r0:essay:gpt-5.4-mini-or:iProgramming should be a mandatory subject in K-12 education:r1,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,essay,Essay writing,Programming should be a mandatory subject in K-12 education,18,1,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iProgramming should be a mandatory subject in K-12 education:r1::a,r0:essay:gpt-5.4-mini-or:iProgramming should be a mandatory subject in K-12 education:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-d90d98e22924,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iProgramming should be a mandatory subject in K-12 education:r1::a,r0:essay:gpt-5.4-mini-or:iProgramming should be a mandatory subject in K-12 education:r1,,
267,utility_high_vs_r0:kimi-k2.5-or:essay:iSocial-media-platforms-should-verify-the-age-of-their-users:r3:modgrid_essay_highlow:kimi-k2.5-or:essay:iSocial media platforms should verify the age of their users:r3::a:r0:essay:kimi-k2.5-or:iSocial media platforms should verify the age of their users:r3,utility_high_vs_r0,arm_match,kimi-k2.5-or,essay,Essay writing,Social media platforms should verify the age of their users,25,3,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:kimi-k2.5-or:essay:iSocial media platforms should verify the age of their users:r3::a,r0:essay:kimi-k2.5-or:iSocial media platforms should verify the age of their users:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:kimi-k2.5-or:iSocial media platforms should verify the age of their users:r3,modgrid_essay_highlow:kimi-k2.5-or:essay:iSocial media platforms should verify the age of their users:r3::a,,
268,utility_high_vs_r0:qwen3.6-plus-or:translation:i27-Cevian-Capital-AB-Volvo-8847-A-7877-B:r0:modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r0::a:r0:translation:qwen3.6-plus-or:i11:r0,utility_high_vs_r0,arm_match,qwen3.6-plus-or,translation,Translation,浙江吉利控股集团27日宣布与欧洲基金公司Cevian Capital达成一致，将收购其持有的沃尔沃集团（AB Volvo）8847万股的A股股票和7877万股的B股股票。,3,0,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r0::a,r0:translation:qwen3.6-plus-or:i11:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_highlow:qwen3.6-plus-or:translation:i11:r0::a,r0:translation:qwen3.6-plus-or:i11:r0,,
269,utility_high_vs_r0:qwen3.6-plus-or:translation:inone:r3:modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r3::a:r0:translation:qwen3.6-plus-or:i26:r3,utility_high_vs_r0,arm_match,qwen3.6-plus-or,translation,Translation,这位北爱尔兰人去年带领隔壁的阿彻菲尔德·林克斯挺进了决赛，但最终输给了保罗·伊尔斯。他现在为该新会场工作，代表俱乐部创始人兼首席执行官杰瑞·萨尔瓦蒂担任赛事大使。,19,3,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r3::a,r0:translation:qwen3.6-plus-or:i26:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-920b20c6061e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r3::a,r0:translation:qwen3.6-plus-or:i26:r3,,
270,utility_high_vs_r0:mimo-v25-pro-or:translation:i2-10-2016-2014-2025:r4:modgrid_translation_highlow:mimo-v25-pro-or:translation:i18:r4::a:r0:translation:mimo-v25-pro-or:i18:r4,utility_high_vs_r0,arm_match,mimo-v25-pro-or,translation,Translation,2月10日消息：记者昨天从常州市农委获悉，在2016年成功创成国家森林城市的基础上，今年，常州市将深入实施《江苏省常州国家森林城市建设总体规划（2014-2025）》，巩固提升国家森林城市建设成果，建设绿色和谐、全民共享的高品质森林城市。,10,4,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:mimo-v25-pro-or:translation:i18:r4::a,r0:translation:mimo-v25-pro-or:i18:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:translation:mimo-v25-pro-or:i18:r4,modgrid_translation_highlow:mimo-v25-pro-or:translation:i18:r4::a,,
271,utility_high_vs_r0:mimo-v25-pro-or:incident_postmortem:iA-background-job-retried-failed-invoice-emails-too-aggressively-and-sent-duplicates-to-31-000-customers.:r0:modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i1:r0::a:r0:incident_postmortem:mimo-v25-pro-or:i1:r0,utility_high_vs_r0,arm_match,mimo-v25-pro-or,incident_postmortem,Incident postmortem,"A background job retried failed invoice emails too aggressively and sent duplicates to 31,000 customers.",1,0,,utility_high,r0,hl_high,r0,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i1:r0::a,r0:incident_postmortem:mimo-v25-pro-or:i1:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-528dd5347b0e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i1:r0::a,r0:incident_postmortem:mimo-v25-pro-or:i1:r0,,
272,utility_high_vs_r0:deepseek-v3.2-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r3:modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i26:r3::a:r0:grant_proposal_abstract:deepseek-v3.2-or:i26:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,grant_proposal_abstract,Grant abstract,open textbook adaptation for vocational training,19,3,,utility_high,r0,hl_high,r0,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i26:r3::a,r0:grant_proposal_abstract:deepseek-v3.2-or:i26:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-d4e6f64fd77f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:grant_proposal_abstract:deepseek-v3.2-or:i26:r3,modgrid_grant_highlow:deepseek-v3.2-or:grant_proposal_abstract:i26:r3::a,,
273,utility_high_vs_r0:qwen3.6-plus-or:essay:iSchools-should-ban-smartphones-during-instructional-hours:r3:modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r3::a:r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r3,utility_high_vs_r0,arm_match,qwen3.6-plus-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,3,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r3::a,r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r3::a,r0:essay:qwen3.6-plus-or:iSchools should ban smartphones during instructional hours:r3,,
274,utility_high_vs_r0:mimo-v25-pro-or:essay:iCompanies-should-disclose-the-carbon-footprint-of-their-products:r3:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r3::a:r0:essay:mimo-v25-pro-or:iCompanies should disclose the carbon footprint of their products:r3,utility_high_vs_r0,arm_match,mimo-v25-pro-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,3,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r3::a,r0:essay:mimo-v25-pro-or:iCompanies should disclose the carbon footprint of their products:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r3::a,r0:essay:mimo-v25-pro-or:iCompanies should disclose the carbon footprint of their products:r3,,
275,utility_high_vs_r0:deepseek-v3.2-or:essay:iPublic-parks-should-replace-some-lawns-with-native-plants:r2:modgrid_essay_highlow:deepseek-v3.2-or:essay:iPublic parks should replace some lawns with native plants:r2::a:r0:essay:deepseek-v3.2-or:iPublic parks should replace some lawns with native plants:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,essay,Essay writing,Public parks should replace some lawns with native plants,20,2,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:deepseek-v3.2-or:essay:iPublic parks should replace some lawns with native plants:r2::a,r0:essay:deepseek-v3.2-or:iPublic parks should replace some lawns with native plants:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__deepseek-v3.2-or__2026-06-13_04-04-48Z__hash-1b35c1b70418,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:deepseek-v3.2-or:iPublic parks should replace some lawns with native plants:r2,modgrid_essay_highlow:deepseek-v3.2-or:essay:iPublic parks should replace some lawns with native plants:r2::a,,
276,utility_high_vs_r0:glm-5.1-or:translation:iPacho-Herrera:r2:modgrid_translation_highlow:glm-5.1-or:translation:i6:r2::a:r0:translation:glm-5.1-or:i6:r2,utility_high_vs_r0,arm_match,glm-5.1-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,2,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:glm-5.1-or:translation:i6:r2::a,r0:translation:glm-5.1-or:i6:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-705546465ca1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_highlow:glm-5.1-or:translation:i6:r2::a,r0:translation:glm-5.1-or:i6:r2,,
277,utility_high_vs_r0:gpt-5.4-mini-or:incident_postmortem:iA-rate-limiter-treated-shared-school-IP-addresses-as-abusive-traffic-and-blocked-student-logins.:r1:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r1::a:r0:incident_postmortem:gpt-5.4-mini-or:i13:r1,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A rate limiter treated shared school IP addresses as abusive traffic and blocked student logins.,5,1,,utility_high,r0,hl_high,r0,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r1::a,r0:incident_postmortem:gpt-5.4-mini-or:i13:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-aa065ed0a14e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i13:r1::a,r0:incident_postmortem:gpt-5.4-mini-or:i13:r1,,
278,utility_high_vs_r0:glm-5.1-or:essay:iPublic-museums-should-be-free-to-all-visitors:r0:modgrid_essay_highlow:glm-5.1-or:essay:iPublic museums should be free to all visitors:r0::a:r0:essay:glm-5.1-or:iPublic museums should be free to all visitors:r0,utility_high_vs_r0,arm_match,glm-5.1-or,essay,Essay writing,Public museums should be free to all visitors,19,0,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:glm-5.1-or:essay:iPublic museums should be free to all visitors:r0::a,r0:essay:glm-5.1-or:iPublic museums should be free to all visitors:r0,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:glm-5.1-or:iPublic museums should be free to all visitors:r0,modgrid_essay_highlow:glm-5.1-or:essay:iPublic museums should be free to all visitors:r0::a,,
279,utility_high_vs_r0:deepseek-v3.2-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a:r0:essay:deepseek-v3.2-or:iCities should expand bike-lane networks at the expense of street parking:r1,utility_high_vs_r0,arm_match,deepseek-v3.2-or,essay,Essay writing,Cities should expand bike-lane networks at the expense of street parking,2,1,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,r0:essay:deepseek-v3.2-or:iCities should expand bike-lane networks at the expense of street parking:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__deepseek-v3.2-or__2026-06-13_04-04-48Z__hash-1b35c1b70418,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:deepseek-v3.2-or:essay:iCities should expand bike-lane networks at the expense of street parking:r1::a,r0:essay:deepseek-v3.2-or:iCities should expand bike-lane networks at the expense of street parking:r1,,
280,utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:iopen-textbook-adaptation-for-vocational-training:r3:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i26:r3::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i26:r3,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,open textbook adaptation for vocational training,19,3,,utility_high,r0,hl_high,r0,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i26:r3::a,r0:grant_proposal_abstract:gpt-5.4-mini-or:i26:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i26:r3::a,r0:grant_proposal_abstract:gpt-5.4-mini-or:i26:r3,,
281,utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iA-monitoring-silence-rule-masked-elevated-error-rates-during-a-holiday-traffic-spike.:r2:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r2::a:r0:incident_postmortem:deepseek-v3.2-or:i8:r2,utility_high_vs_r0,arm_match,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A monitoring silence rule masked elevated error rates during a holiday traffic spike.,28,2,,utility_high,r0,hl_high,r0,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r2::a,r0:incident_postmortem:deepseek-v3.2-or:i8:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i8:r2::a,r0:incident_postmortem:deepseek-v3.2-or:i8:r2,,
282,utility_high_vs_r0:deepseek-v3.2-or:essay:iGig-economy-workers-should-be-classified-as-employees:r3:modgrid_essay_highlow:deepseek-v3.2-or:essay:iGig-economy workers should be classified as employees:r3::a:r0:essay:deepseek-v3.2-or:iGig-economy workers should be classified as employees:r3,utility_high_vs_r0,arm_match,deepseek-v3.2-or,essay,Essay writing,Gig-economy workers should be classified as employees,9,3,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGig-economy workers should be classified as employees:r3::a,r0:essay:deepseek-v3.2-or:iGig-economy workers should be classified as employees:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__deepseek-v3.2-or__2026-06-13_04-04-48Z__hash-1b35c1b70418,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGig-economy workers should be classified as employees:r3::a,r0:essay:deepseek-v3.2-or:iGig-economy workers should be classified as employees:r3,,
283,utility_high_vs_r0:glm-5.1-or:translation:iPacho-Herrera:r4:modgrid_translation_highlow:glm-5.1-or:translation:i6:r4::a:r0:translation:glm-5.1-or:i6:r4,utility_high_vs_r0,arm_match,glm-5.1-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,4,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:glm-5.1-or:translation:i6:r4::a,r0:translation:glm-5.1-or:i6:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-705546465ca1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_highlow:glm-5.1-or:translation:i6:r4::a,r0:translation:glm-5.1-or:i6:r4,,
284,utility_high_vs_r0:deepseek-v3.2-or:incident_postmortem:iAn-SSO-certificate-rotation-was-not-propagated-to-a-regional-cluster-blocking-employee-login.:r4:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r4::a:r0:incident_postmortem:deepseek-v3.2-or:i27:r4,utility_high_vs_r0,arm_match,deepseek-v3.2-or,incident_postmortem,Incident postmortem,"An SSO certificate rotation was not propagated to a regional cluster, blocking employee login.",20,4,,utility_high,r0,hl_high,r0,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r4::a,r0:incident_postmortem:deepseek-v3.2-or:i27:r4,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i27:r4::a,r0:incident_postmortem:deepseek-v3.2-or:i27:r4,,
285,utility_high_vs_r0:glm-5.1-or:essay:iVoting-should-be-made-mandatory-for-all-eligible-citizens:r3:modgrid_essay_highlow:glm-5.1-or:essay:iVoting should be made mandatory for all eligible citizens:r3::a:r0:essay:glm-5.1-or:iVoting should be made mandatory for all eligible citizens:r3,utility_high_vs_r0,arm_match,glm-5.1-or,essay,Essay writing,Voting should be made mandatory for all eligible citizens,28,3,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:glm-5.1-or:essay:iVoting should be made mandatory for all eligible citizens:r3::a,r0:essay:glm-5.1-or:iVoting should be made mandatory for all eligible citizens:r3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_essay_highlow:glm-5.1-or:essay:iVoting should be made mandatory for all eligible citizens:r3::a,r0:essay:glm-5.1-or:iVoting should be made mandatory for all eligible citizens:r3,,
286,utility_high_vs_r0:glm-5.1-or:grant_proposal_abstract:iearly-warning-systems-for-school-attendance-interventions:r1:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i8:r1::a:r0:grant_proposal_abstract:glm-5.1-or:i8:r1,utility_high_vs_r0,arm_match,glm-5.1-or,grant_proposal_abstract,Grant abstract,early-warning systems for school attendance interventions,28,1,,utility_high,r0,hl_high,r0,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i8:r1::a,r0:grant_proposal_abstract:glm-5.1-or:i8:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-7e2183bc39fb,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:grant_proposal_abstract:glm-5.1-or:i8:r1,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i8:r1::a,,
287,utility_high_vs_r0:gpt-5.4-mini-or:translation:iR2-32891-30965-92895-61311-6600:r2:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i21:r2::a:r0:translation:gpt-5.4-mini-or:i21:r2,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,translation,Translation,另外，今天还将出让白云区同和东坑蟾蜍石北路一幅二类居住用地（R2），用地面积32891平方米（可建设用地30965平方米），建筑面积92895平方米，挂牌起始价61311万元，折合楼面地价6600元/平方米。,14,2,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i21:r2::a,r0:translation:gpt-5.4-mini-or:i21:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-70a18a9ea049,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,left,right,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i21:r2::a,r0:translation:gpt-5.4-mini-or:i21:r2,,
288,utility_high_vs_r0:deepseek-v3.2-or:translation:i2017-46-500-9548-19:r1:modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r1::a:r0:translation:deepseek-v3.2-or:i8:r1,utility_high_vs_r0,arm_match,deepseek-v3.2-or,translation,Translation,北京市卫计委公布的数据显示，2017年第46周，流感报告数不超过500例，到新年第一周，这个数字变成9548例，是前者的19倍。,28,1,,utility_high,r0,hl_high,r0,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r1::a,r0:translation:deepseek-v3.2-or:i8:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:translation:deepseek-v3.2-or:i8:r1,modgrid_translation_highlow:deepseek-v3.2-or:translation:i8:r1::a,,
289,utility_high_vs_r0:gpt-5.4-mini-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r1:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i17:r1::a:r0:grant_proposal_abstract:gpt-5.4-mini-or:i17:r1,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,soil-health monitoring for smallholder cooperatives,9,1,,utility_high,r0,hl_high,r0,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i17:r1::a,r0:grant_proposal_abstract:gpt-5.4-mini-or:i17:r1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:grant_proposal_abstract:gpt-5.4-mini-or:i17:r1,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i17:r1::a,,
290,utility_high_vs_r0:gpt-5.4-mini-or:essay:iCities-should-offer-free-public-transit-during-pollution-alerts:r2:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r2::a:r0:essay:gpt-5.4-mini-or:iCities should offer free public transit during pollution alerts:r2,utility_high_vs_r0,arm_match,gpt-5.4-mini-or,essay,Essay writing,Cities should offer free public transit during pollution alerts,3,2,,utility_high,r0,hl_high,r0,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r2::a,r0:essay:gpt-5.4-mini-or:iCities should offer free public transit during pollution alerts:r2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-d90d98e22924,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/r0_generations.jsonl,right,left,r0:essay:gpt-5.4-mini-or:iCities should offer free public transit during pollution alerts:r2,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should offer free public transit during pollution alerts:r2::a,,
