sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
283,utility_high_vs_framed_empty:glm-5.1-or:translation:i300-4:r3:modgrid_translation_highlow:glm-5.1-or:translation:i22:r3::a:modgrid_translation_framed_empty:glm-5.1-or:translation:i22:r3::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,translation,Translation,另外惠工路和万达广场两条步行街的园林绿化、景观地铺进行了提档升级，种植乔木约300株，改造地铺4万平方米，提升了南坪商圈形象；,15,3,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:glm-5.1-or:translation:i22:r3::a,modgrid_translation_framed_empty:glm-5.1-or:translation:i22:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-705546465ca1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-bcaab787d192,left,right,modgrid_translation_highlow:glm-5.1-or:translation:i22:r3::a,modgrid_translation_framed_empty:glm-5.1-or:translation:i22:r3::a,,
284,utility_high_vs_framed_empty:deepseek-v3.2-or:incident_postmortem:iA-feature-flag-rollout-caused-18-percent-of-mobile-users-to-see-blank-account-balances-for-42-minutes.:r3:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i0:r3::a:modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i0:r3::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A feature flag rollout caused 18 percent of mobile users to see blank account balances for 42 minutes.,0,3,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i0:r3::a,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i0:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-4ebf68c5a299,left,right,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i0:r3::a,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i0:r3::a,,
285,utility_high_vs_framed_empty:glm-5.1-or:essay:iSocial-media-platforms-should-verify-the-age-of-their-users:r7:modgrid_essay_highlow:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a:modgrid_essay_framed_empty:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,essay,Essay writing,Social media platforms should verify the age of their users,25,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a,modgrid_essay_framed_empty:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-aaf52a4356d2,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-69a14c9ea19b,left,right,modgrid_essay_highlow:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a,modgrid_essay_framed_empty:glm-5.1-or:essay:iSocial media platforms should verify the age of their users:r7::a,,
286,utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:itrust-calibration-in-AI-assisted-procurement:r7:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r7::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i9:r7::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,grant_proposal_abstract,Grant abstract,trust calibration in AI-assisted procurement,29,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r7::a,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i9:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-64628b789970,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-6d2b40354f99,right,left,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i9:r7::a,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r7::a,,
287,utility_high_vs_framed_empty:gpt-5.4-mini-or:translation:i18:r7:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i2:r7::a:modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i2:r7::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,translation,Translation,国际在线消息（记者刘湃）：18日，意大利驻华使馆经济商务处举办中国－意大利环保洽谈会，来自两国企业和科研机构人士就新形势下两国在可再生资源领域的合作广泛交换意见，达成积极共识。,12,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i2:r7::a,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i2:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-50c8d98615db,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-fb3447c00014,left,right,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i2:r7::a,modgrid_translation_framed_empty:gpt-5.4-mini-or:translation:i2:r7::a,,
288,utility_high_vs_framed_empty:deepseek-v3.2-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r5:modgrid_translation_highlow:deepseek-v3.2-or:translation:i9:r5::a:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r5::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,5,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:deepseek-v3.2-or:translation:i9:r5::a,modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-8262a277543d,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-1618df2a374a,right,left,modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r5::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i9:r5::a,,
289,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:icommunity-air-quality-sensing-for-asthma-management:r0:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,community air-quality sensing for asthma management,2,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,right,left,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i10:r0::a,,
290,utility_high_vs_framed_empty:gpt-5.4-mini-or:essay:iCities-should-expand-bike-lane-networks-at-the-expense-of-street-parking:r4:modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a:modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,essay,Essay writing,Cities should expand bike-lane networks at the expense of street parking,2,4,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a,modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-d90d98e22924,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-a8fe233b2423,right,left,modgrid_essay_framed_empty:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a,modgrid_essay_highlow:gpt-5.4-mini-or:essay:iCities should expand bike-lane networks at the expense of street parking:r4::a,,
291,utility_high_vs_framed_empty:glm-5.1-or:grant_proposal_abstract:imultilingual-emergency-communication-templates:r5:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i6:r5::a:modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i6:r5::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,5,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i6:r5::a,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i6:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-64628b789970,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-6d2b40354f99,left,right,modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i6:r5::a,modgrid_grant_framed_empty:glm-5.1-or:grant_proposal_abstract:i6:r5::a,,
292,utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:ilow-bandwidth-telehealth-for-remote-dialysis-patients:r9:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,low-bandwidth telehealth for remote dialysis patients,6,9,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-2f4d5ccbd568,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-f9273e472d06,left,right,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i14:r9::a,,
293,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:iprivacy-preserving-analytics-for-small-nonprofits:r3:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,privacy-preserving analytics for small nonprofits,23,3,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-15b1d3d7b704,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,left,right,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r3::a,,
294,utility_high_vs_framed_empty:glm-5.1-or:translation:i2017-46-500-9548-19:r6:modgrid_translation_highlow:glm-5.1-or:translation:i8:r6::a:modgrid_translation_framed_empty:glm-5.1-or:translation:i8:r6::a,utility_high_vs_framed_empty,arm_match,glm-5.1-or,translation,Translation,北京市卫计委公布的数据显示，2017年第46周，流感报告数不超过500例，到新年第一周，这个数字变成9548例，是前者的19倍。,28,6,,utility_high,framed_empty,hl_high,framed_empty,modgrid_translation_highlow:glm-5.1-or:translation:i8:r6::a,modgrid_translation_framed_empty:glm-5.1-or:translation:i8:r6::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-ae93a74b2b19,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-bcaab787d192,left,right,modgrid_translation_highlow:glm-5.1-or:translation:i8:r6::a,modgrid_translation_framed_empty:glm-5.1-or:translation:i8:r6::a,,
295,utility_high_vs_framed_empty:qwen3.6-plus-or:essay:iGovernments-should-regulate-facial-recognition-technology-in-public-spaces:r3:modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Governments should regulate facial-recognition technology in public spaces,11,3,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,left,right,modgrid_essay_highlow:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r3::a,,
296,utility_high_vs_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:ienergy-bill-assistance-navigation-for-low-income-households:r9:modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a:modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,grant_proposal_abstract,Grant abstract,energy-bill assistance navigation for low-income households,22,9,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a,modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-e8c26b59bd39,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-e7b0a8871296,left,right,modgrid_grant_highlow:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a,modgrid_grant_framed_empty:qwen3.6-plus-or:grant_proposal_abstract:i29:r9::a,,
297,utility_high_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:iwildfire-smoke-shelter-routing-for-unhoused-populations:r0:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a,utility_high_vs_framed_empty,arm_match,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,wildfire-smoke shelter routing for unhoused populations,11,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-f9273e472d06,right,left,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i19:r0::a,,
298,utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iUniversities-should-make-tuition-free-for-low-income-students:r1:modgrid_essay_highlow:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,essay,Essay writing,Universities should make tuition free for low-income students,26,1,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__deepseek-v3.2-or__2026-06-13_04-04-48Z__hash-1b35c1b70418,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-f970c83485b7,left,right,modgrid_essay_highlow:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iUniversities should make tuition free for low-income students:r1::a,,
299,utility_high_vs_framed_empty:deepseek-v3.2-or:essay:iGovernments-should-significantly-increase-space-exploration-funding:r4:modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a,utility_high_vs_framed_empty,arm_match,deepseek-v3.2-or,essay,Essay writing,Governments should significantly increase space exploration funding,12,4,,utility_high,framed_empty,hl_high,framed_empty,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__deepseek-v3.2-or__2026-06-13_04-04-48Z__hash-1b35c1b70418,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-f970c83485b7,right,left,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a,modgrid_essay_highlow:deepseek-v3.2-or:essay:iGovernments should significantly increase space exploration funding:r4::a,,
300,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:iprivacy-preserving-analytics-for-small-nonprofits:r7:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,privacy-preserving analytics for small nonprofits,23,7,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,left,right,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i3:r7::a,,
301,utility_high_vs_framed_empty:qwen3.6-plus-or:incident_postmortem:iA-database-migration-locked-a-table-used-by-checkout-increasing-payment-failures-for-27-minutes.:r0:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i2:r0::a:modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i2:r0::a,utility_high_vs_framed_empty,arm_match,qwen3.6-plus-or,incident_postmortem,Incident postmortem,"A database migration locked a table used by checkout, increasing payment failures for 27 minutes.",12,0,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i2:r0::a,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i2:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-7b746e78f4f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-028477f54b28,left,right,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i2:r0::a,modgrid_incident_framed_empty:qwen3.6-plus-or:incident_postmortem:i2:r0::a,,
302,utility_high_vs_framed_empty:kimi-k2.5-or:incident_postmortem:iA-feature-flag-rollout-caused-18-percent-of-mobile-users-to-see-blank-account-balances-for-42-minutes.:r8:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i0:r8::a:modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i0:r8::a,utility_high_vs_framed_empty,arm_match,kimi-k2.5-or,incident_postmortem,Incident postmortem,A feature flag rollout caused 18 percent of mobile users to see blank account balances for 42 minutes.,0,8,,utility_high,framed_empty,hl_high,framed_empty,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i0:r8::a,modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i0:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-15_02-42-17Z__hash-1052c5e90a96,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-aa043e2b31d0,left,right,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i0:r8::a,modgrid_incident_framed_empty:kimi-k2.5-or:incident_postmortem:i0:r8::a,,
303,utility_high_vs_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:imultilingual-emergency-communication-templates:r5:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a:modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a,utility_high_vs_framed_empty,arm_match,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,multilingual emergency communication templates,26,5,,utility_high,framed_empty,hl_high,framed_empty,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-2441b3ac3d0c,left,right,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a,modgrid_grant_framed_empty:gpt-5.4-mini-or:grant_proposal_abstract:i6:r5::a,,
