coding_pair_uid,comparison_name,source_mode,actor,actor_label,task,task_label,left_condition,right_condition,dimension,description,winner,winner_side,left_minus_right_score,reason
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,terminology_precision,Which translation uses more domain-appropriate terminology?,B,right,-1.0,Output B uses more precise terminology. 'Thermal Energy and Power Engineering program' is more specific than 'Major in Thermal Power'. 'Venture capital' is more precise than 'venture funding'. 'Banchantian Animation' is also more specific than 'Biantiantian'.
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",B,right,-1.0,"Output B correctly translates '大鱼海棠' as 'Big Fish & Begonia', which is the official English title. Output A uses 'Da Hai Yao', which is a transliteration but not the official title. Output B also correctly transliterates '联创策源' as 'Lianchuang Ceyuan', while A uses 'Liquid Creative', which is an interpretation rather than a transliteration or official name."
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both outputs accurately preserve the numbers: 21 years old, 2008, and $1 million."
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,B,right,-1.0,"Output B adds 'Animation' to 'Banchantian', which is a reasonable and helpful clarification given the context of founding a company to make an animated film. Output A's 'Liquid Creative' for '联创策源' is an unsupported interpretation rather than a direct translation or transliteration."
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i24:r8,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",B,right,-1.0,"Output B's sentence structure flows more smoothly and clearly. 'Together with his friend Zhang Chun, he founded Banchantian Animation' is clearer than 'He co-founded Biantiantian with his friend Zhang Chun.' The phrasing 'the company secured $1 million in venture capital from Lianchuang Ceyuan to launch the animation film debuting 'Big Fish & Begonia'' is also more concise and clear than A's 'Liang obtained $1 million in venture funding from Liquid Creative, launching his animated film debut, 'Da Hai Yao.''"
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"A provides more specific details on the impact, including the number of internal dashboards affected, the number of customer-facing workflows, and the number of support tickets received. B is slightly less specific in these areas."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"A provides a more detailed and granular timeline with more specific timestamps for key events, such as when the job completed, when the issue was confirmed, and when restoration was complete. B's timeline is slightly less precise."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,A's root cause analysis is more direct and clearly states the proximate technical failure ('backfill job wrote over production vendor category data without recognizing that some records had been manually corrected') and the deeper system failure ('system lacked a clear data model for distinguishing between “machine-derived” and “human-reviewed” values'). B is good but slightly less concise in its articulation of both.
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"A provides a clearer separation and articulation of contributing factors, particularly highlighting the lack of distinction between manual and computed categories, the backfill's assumption of source data authority, and the absence of safety guards. B's factors are also good but slightly less distinct."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,"A explicitly states 'There was no alert for unusual category churn after the job ran' and 'The incident was discoverable only through downstream reports, not proactive monitoring,' directly addressing detection and observability gaps. B touches on similar points but less directly in this section."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",B,left,1.0,"B's action items are more concrete, including assigned owners and due dates, which makes them more actionable and measurable. A's action items are good but lack these specific details."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both A and B maintain a blameless tone throughout, focusing on system and process failures rather than individual errors. They both successfully provide candid causal accounts without assigning blame."
utility:modgrid_incident_highlow:gpt-5.4-mini-or:incident_postmortem:i25:r6,utility,pair_deltas,gpt-5.4-mini-or,GPT-5.4 mini,incident_postmortem,Incident postmortem,utility_high,utility_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,tie,tie,0.0,"Both postmortems read like realistic engineering documents. They use appropriate terminology, structure, and level of detail for an incident of this nature."
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,A,left,1.0,Output A's phrasing 'average property prices across Australia rose between 1.5% and 2%' is more natural than Output B's 'house values across Australia rose between an average of 1.5% and 2%'.
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,terminology_precision,Which translation uses more domain-appropriate terminology?,tie,tie,0.0,Both outputs use appropriate terminology like 'property prices'/'house values' and 'year-on-year growth rate'.
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both outputs correctly translate '澳洲统计局' as 'Australian Bureau of Statistics (ABS)' and retain 'March 2013'.
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both outputs accurately preserve all numerical and factual details: '1.5% to 2%', '3.5%', 'second quarter', and 'March 2013'."
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Neither output has significant unsupported additions or omissions.
utility:modgrid_translation_highlow:qwen3.5-9b-or:translation:i17:r4,utility,pair_deltas,qwen3.5-9b-or,Qwen3.5 9B,translation,Translation,utility_high,utility_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",A,left,1.0,"Output A's sentence structure flows more smoothly, particularly in how it connects the annual increase to the overall statement: 'an annual increase of 3.5%, marking the lowest year-on-year growth rate'. Output B's 'representing an annual increase of 3.5%, the lowest year-on-year growth rate' feels slightly less integrated."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"A provides more specific numbers for affected customers (8,400) and managers (127), and explicitly states the regulatory notification requirement (CCPA/contractual obligations). B gives a higher number for affected notes (12,400) but a less specific number for managers (847), and mentions SOC 2 and customer contract obligations, but A's numbers feel more precise and the CCPA mention is a strong specific detail."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,B,left,1.0,"B provides more granular timestamps, including seconds, for key events like migration completion, cache propagation, and rollback. A's timeline is good but only uses minute-level precision."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,"A provides a specific code snippet illustrating the conditional logic flaw, which is a very precise identification of the proximate technical failure. B describes a 'loose matching pattern' and 'incomplete data inventory' but doesn't offer the same level of technical detail for the proximate cause."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"A clearly separates and labels contributing factors (Inadequate permission granularity, Test data gap, Alert latency, Migration pressure) and provides concise explanations for each. B also lists factors but A's are slightly more distinct and well-articulated."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,"A explicitly calls out 'Alert latency: 12-minute batch delay between permission change and detection exceeded our mean time to detection target' as a contributing factor, directly addressing why it wasn't detected earlier. B mentions the entitlement drift detector's delay but A frames it more directly as a detection failure."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",A,right,-1.0,"A's action items are slightly more concrete and prescriptive, for example, 'Require production-sampling tests for all permission migrations; archived data must comprise ≥10% of test cases' and 'Implement migration circuit breaker: halt if permission grants exceed 150% of baseline count'. B's are good but A's feel a bit more actionable."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both postmortems maintain a blameless tone, focusing on system and process failures rather than individual shortcomings. They both effectively describe causal accounts without assigning personal blame."
utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i21:r0,utility,pair_deltas,kimi-k2.5-or,Kimi K2.5,incident_postmortem,Incident postmortem,utility_high,utility_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,right,-1.0,"A's inclusion of a simplified problematic code snippet in the root cause analysis, and the specific details about 'composite permission bit' and 'conditional branch (`if archived and not manager`)' make it feel more like a deep dive an engineering team would conduct. B is good but A's technical depth feels slightly more authentic to an engineering postmortem."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",A,right,-1.0,"A provides more specific statistics (30% perishable donations spoiled, stockouts of essential staples) and clearly articulates the consequence of the problem (food waste and unmet demand). B is more general in its description of the problem's impact."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"A describes the specific AI models (LSTM, GNN, gradient-boosted models), the data streams they will integrate, the output (14-day rolling forecasts at item-category level), and the optimization engine for inter-hub transfers. B is more general about its 'suite of ensemble machine learning models' and 'centralized predictive engine'."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"A proposes a 'stepped-wedge randomized trial' across three diverse regional networks (urban, suburban, rural), which is a more rigorous design than B's 'controlled, six-month pilot deployment' with A/B testing in three hubs within one network. A also includes qualitative metrics (surveys, interviews) in addition to quantitative ones."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",A,right,-1.0,"A provides more concrete evidence of readiness, mentioning 'data-sharing memoranda of understanding with the three partner networks' and the system being designed as a 'lightweight API layer that integrates seamlessly with the prevalent FoodBank Manager software currently used by over 60% of regional hubs'. B mentions a data-sharing agreement with one network and general technical team expertise."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"A identifies more specific risks (inconsistent data entry, resistance to automated recommendations) and provides more detailed and credible mitigation plans (automated anomaly detection/imputation, human-in-the-loop design with transparent confidence intervals). B's mitigations are slightly less detailed."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"A provides specific, quantifiable targets for impact: '25% reduction in perishable food waste and a 15% decrease in staple stockouts within the first year'. B describes impact in more general terms without specific percentages."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i15:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,A,right,-1.0,A demonstrates a deeper understanding of the food bank context by explicitly stating that 'existing commercial supply chain software is ill-suited for food banks due to the unique stochastic nature of unpaid donations and the mandate to serve all clients regardless of capacity to pay'. This shows a strong fit with the specific challenges of the sector.
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,fluency_idiomaticity,Which translation reads more naturally and idiomatically in English?,B,left,1.0,B's use of 'According to data from' is slightly more idiomatic than A's 'Data from... shows that' at the beginning of the sentence. B also uses 'year-over-year increase' which is more precise and common in financial contexts than A's 'annual increase'.
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,terminology_precision,Which translation uses more domain-appropriate terminology?,B,left,1.0,B uses 'year-over-year increase' which is more precise and common terminology in financial reporting than A's 'annual increase' when referring to a comparison with the previous year.
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,named_entity_fidelity,"Which translation better handles names, organizations, places, titles, acronyms, and transliterations?",tie,tie,0.0,Both A and B correctly translate and retain the named entity 'Australian Bureau of Statistics (ABS)'.
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,numeric_factual_fidelity,"Which translation better preserves numbers, dates, currencies, percentages, units, and factual details?",tie,tie,0.0,"Both A and B accurately preserve all numerical and factual details, including percentages, dates, and quarters."
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,additions_omissions,Which translation has fewer unsupported additions and fewer omissions of source meaning?,tie,tie,0.0,Both A and B accurately translate the source text without any unsupported additions or omissions of meaning.
utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i17:r8,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,translation,Translation,utility_high,utility_low,structural_clarity,"Which translation more clearly handles clauses, lists, appositives, parentheticals, quotation, and sentence breaks while preserving source relations?",tie,tie,0.0,Both A and B maintain clear sentence structure and relationships between clauses.
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,impact_specificity,"Which postmortem quantifies scope, duration, affected systems/users, severity, and business/customer impact better?",A,right,-1.0,"Output A provides a more detailed breakdown of the impact, including the specific type of support tickets ('UI Display Error') and explicitly stating 'No data was lost, and no financial transactions were impacted,' which is a clearer quantification of non-impact."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,timeline_precision,Which postmortem gives a clearer chronological account with useful timestamps and event sequencing?,A,right,-1.0,"Output A's timeline is more granular and provides more specific events and their timings, such as 'latency spikes are not yet alerting' and 'Early signals of increased null-pointer exceptions appear in backend logs but do not trigger immediate alerts,' giving a clearer sequence of events leading to detection."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,root_cause_specificity,Which postmortem identifies the proximate technical failure and the deeper system failure more precisely?,A,right,-1.0,"Output A identifies the root cause more precisely by explaining the 'mismatched interface definition' and how the 'legacy database adapter returned a different structure,' leading to the null value. Output B is slightly less specific, stating 'did not implement a proper fallback mechanism' without detailing why."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,contributing_factor_analysis,"Which postmortem better separates root cause from contributing factors such as monitoring, process, deployment, review, or testing gaps?",A,right,-1.0,"Output A clearly separates contributing factors from the root cause and provides distinct, well-defined factors like 'Insufficient Staging Parity,' 'Alerting Gaps,' and 'Rollout Velocity.' Output B lists contributing factors within the root cause section, making the distinction less clear."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,detection_observability_analysis,Which postmortem better explains why the incident was not detected earlier or why alerts/dashboards failed?,A,right,-1.0,"Output A explicitly addresses detection and observability in the 'What Went Poorly' section, detailing 'Detection Latency' and 'Observability' issues, explaining why alerts/dashboards failed. Output B touches on it but less directly and comprehensively."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,action_item_concreteness,"Which postmortem gives more concrete, owned, prioritized, and recurrence-preventing action items?",B,left,1.0,"Output B's action items are slightly more concrete and comprehensive. For example, 'Implement Fallback Logic' is more specific than 'Add Integration Tests' for the core issue, and 'Improve Mobile Error States' directly addresses a user experience issue mentioned in 'What Went Poorly'."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,blameless_systems_framing,Which postmortem avoids individual blame while still giving a candid causal account?,tie,tie,0.0,"Both outputs maintain a blameless tone, focusing on system and process failures rather than individual errors."
utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i0:r2,utility,pair_deltas,qwen3.6-plus-or,Qwen3.6 Plus,incident_postmortem,Incident postmortem,utility_high,utility_low,operational_realism,Which postmortem sounds more like a real engineering postmortem rather than a polished but generic template?,A,right,-1.0,"Output A feels slightly more realistic due to its detailed timeline, specific technical explanations (e.g., 'null-pointer exceptions,' 'mismatched interface definition'), and the inclusion of 'Authors' and 'Platform Reliability Group,' which adds a touch of authenticity to a real engineering document."
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,thesis_stakes_framing,Which essay presents the central claim and its stakes more clearly and compellingly?,A,right,-1.0,"Output A more clearly frames the problem as a 'vicious cycle where individual necessity contributes to collective harm' and positions free transit as a way to 'break this pattern,' making the stakes more compelling."
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,argument_depth,"Which essay gives better causal, economic, ethical, or institutional reasoning rather than generic assertion?",A,right,-1.0,"Output A provides a slightly more detailed causal chain for how free transit improves public health, specifically mentioning 'particulate matter and nitrogen oxide emissions' and how a 'clean electric bus' would benefit the air around schools and transit routes. Output B's reasoning is a bit more generic."
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,concrete_example_quality,"Which essay uses the required concrete example more specifically, plausibly, and usefully?",A,right,-1.0,"Output A's example of a parent driving a child to school and the alternative of a clean electric bus is more specific and relatable, illustrating the direct impact on local emissions and health. Output B's example of 'a city like Los Angeles' is less specific and more hypothetical."
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,counterargument_qualification,Which essay better anticipates objections or tradeoffs and responds to them?,B,left,1.0,"Output B explicitly anticipates and addresses the 'lost revenue' counterargument, framing it against the 'public health and economic toll of pollution-related illnesses,' which Output A does not do."
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,rhetorical_coherence_closure,"Which essay has better paragraph flow, transitions, and final synthesis?",A,right,-1.0,Output A has a slightly smoother flow between paragraphs and a more comprehensive concluding paragraph that synthesizes the arguments effectively. Output B's conclusion feels a bit more abrupt.
utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCities should offer free public transit during pollution alerts:r4,utility,pair_deltas,mimo-v25-pro-or,MiMo V2.5 Pro,essay,Essay writing,utility_high,utility_low,plausibility_overreach,"Which essay better avoids exaggerated, awkward, unsupported, or factually dubious claims?",tie,tie,0.0,Both outputs maintain a plausible and well-supported tone without exaggerated or dubious claims.
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,problem_significance,"Which abstract more clearly states the need, affected population, and consequence of the problem?",tie,tie,0.0,"Both abstracts clearly articulate the problem of misaligned trust in AI-assisted procurement, detailing automation bias and algorithmic aversion, and their negative consequences."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,intervention_specificity,"Which abstract gives a more concrete account of what will be built, delivered, tested, or changed?",A,right,-1.0,"Output A provides a more concrete and detailed description of the intervention, 'Trust Calibration Interface (TCI)', explaining its two synergistic mechanisms (interpretable visual heuristics and bilateral feedback loop) and how it will operate. Output B is slightly more abstract with 'context-adaptive XAI prototypes' and 'algorithmic performance transparency metrics' without as much detail on their implementation."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,evaluation_rigor,"Which abstract describes stronger outcomes, design, measurement, comparison/control logic, and analysis plan?",A,right,-1.0,"Output A describes a more rigorous evaluation plan with a multi-phase design including a controlled laboratory experiment with 150 professionals randomized into three groups, and a subsequent six-month field pilot. Output B describes a within-subjects experimental design with 150 professionals across three conditions, which is good, but lacks the additional real-world validation of a field pilot."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,feasibility_implementation_readiness,"Which abstract gives more credible evidence that the project can actually be executed, including partners, team capacity, timeline, infrastructure, or prior pilots?",tie,tie,0.0,"Both abstracts provide strong and comparable evidence of feasibility, citing team expertise, existing partnerships, leveraging open-source tools, and modular integration approaches."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,risk_mitigation,Which abstract identifies more realistic risks and more credible mitigation plans?,A,right,-1.0,"Output A identifies a broader range of realistic risks (cognitive load, quantifying AI confidence, organizational resistance) and provides more specific and credible mitigation plans for each (iterative UI testing, rigorous uncertainty estimation, stakeholder engagement). Output B focuses mainly on cognitive overload and the simulation-reality gap, with less detailed mitigation strategies."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,measurable_impact,"Which abstract gives more concrete and credible expected impacts, not just larger or more dramatic claims?",A,right,-1.0,"Output A provides more concrete and measurable expected impacts, such as 'measurable increase in procurement decision quality, reducing supply chain disruptions and generating significant cost efficiencies' and 'validated, generalizable framework'. Output B's impacts are slightly more general, focusing on 'robust framework' and 'prevent costly automation bias'."
utility:modgrid_grant_highlow:glm-5.1-or:grant_proposal_abstract:i9:r0,utility,pair_deltas,glm-5.1-or,GLM-5.1,grant_proposal_abstract,Grant abstract,utility_high,utility_low,stakeholder_context_fit,Which abstract better fits the affected community or deployment setting?,tie,tie,0.0,"Both abstracts demonstrate a strong understanding of the procurement context and the needs of procurement professionals, addressing issues like decision-making, risk, and efficiency within that domain."
