sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
209,utility:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8,utility,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A log sampling change removed request IDs needed to debug intermittent checkout failures.,22,8,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8::a,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,right,left,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8::b,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i29:r8::a,utility_low,-1.0
210,utility:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1,utility,pair_deltas,gpt-5.4-mini-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,1,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1::a,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-70a18a9ea049,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-13_04-05-05Z__hash-70a18a9ea049,left,right,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1::a,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i6:r1::b,tie,0.0
211,utility:modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4,utility,pair_deltas,kimi-k2.5-or,incident_postmortem,Incident postmortem,A new spam filter quarantined legitimate password reset emails for several enterprise domains.,17,4,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4::a,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-f1c4adfbbe93,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-f1c4adfbbe93,left,right,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4::a,modgrid_incident_highlow:kimi-k2.5-or:incident_postmortem:i24:r4::b,tie,0.0
212,utility:modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5,utility,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,energy-bill assistance navigation for low-income households,22,5,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,right,left,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5::b,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i29:r5::a,tie,0.0
213,utility:modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3,utility,pair_deltas,qwen3.6-plus-or,incident_postmortem,Incident postmortem,"A rollback restored application code but not a matching database view, causing report failures.",9,3,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3::a,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-7b746e78f4f1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-7b746e78f4f1,left,right,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3::a,modgrid_incident_highlow:qwen3.6-plus-or:incident_postmortem:i17:r3::b,tie,0.0
214,utility:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,utility,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,language-preservation archives for indigenous communities,21,0,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,right,left,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0::b,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r0::a,tie,0.0
215,utility:modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9,utility,pair_deltas,kimi-k2.5-or,translation,Translation,昨日，著名的PFC能源公司公布了2011年上市能源公司50强排名，美国石油天然气生产商埃克森美孚以4063亿美元的市值蝉联冠军，中国石油和荷兰皇家壳牌紧随之后。,8,9,modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9::a,modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,right,left,modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9::b,modgrid_translation_highlow:kimi-k2.5-or:translation:i16:r9::a,tie,0.0
216,utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4,utility,pair_deltas,mimo-v25-pro-or,essay,Essay writing,Programming should be a mandatory subject in K-12 education,18,4,modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,right,left,modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4::b,modgrid_essay_highlow:mimo-v25-pro-or:essay:iProgramming should be a mandatory subject in K-12 education:r4::a,utility_high,1.0
217,utility:modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0,utility,pair_deltas,kimi-k2.5-or,essay,Essay writing,Universities should make tuition free for low-income students,26,0,modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,left,right,modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iUniversities should make tuition free for low-income students:r0::b,tie,0.0
218,utility:modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2,utility,pair_deltas,qwen3.5-9b-or,essay,Essay writing,Nutrition labels should appear on restaurant menus,17,2,modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2::a,modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,left,right,modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2::a,modgrid_essay_highlow:qwen3.5-9b-or:essay:iNutrition labels should appear on restaurant menus:r2::b,utility_low,-1.0
219,utility:modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3,utility,pair_deltas,qwen3.6-plus-or,essay,Essay writing,Workplaces should give employees the right to disconnect after hours,29,3,modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3::a,modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,right,left,modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3::b,modgrid_essay_highlow:qwen3.6-plus-or:essay:iWorkplaces should give employees the right to disconnect after hours:r3::a,tie,0.0
220,utility:modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1,utility,pair_deltas,mimo-v25-pro-or,translation,Translation,吉尔伯托·罗德里格斯·欧华拉（达米安·阿尔卡扎饰）是卡利集团的领导人，米格尔·罗德里格斯·欧华拉（弗朗西斯科·丹尼斯饰）是卡利集团的智囊，Pacho Herrera帕乔·赫雷拉（阿尔伯托·阿曼饰）负责运营墨西哥的网络，彻普·圣克鲁斯·伦敦诺（佩佩·拉帕佐特饰）负责纽约的运营。,26,1,modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1::a,modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,left,right,modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1::a,modgrid_translation_highlow:mimo-v25-pro-or:translation:i6:r1::b,tie,0.0
221,utility:modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1,utility,pair_deltas,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,1,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1::a,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-fb3116fb0c50,right,left,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1::b,modgrid_incident_highlow:deepseek-v3.2-or:incident_postmortem:i23:r1::a,tie,0.0
222,utility:modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6,utility,pair_deltas,gpt-5.4-mini-or,grant_proposal_abstract,Grant abstract,adaptive tutoring for community college algebra,24,6,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6::a,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-b24312279f4e,right,left,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6::b,modgrid_grant_highlow:gpt-5.4-mini-or:grant_proposal_abstract:i4:r6::a,tie,0.0
223,utility:modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0,utility,pair_deltas,mimo-v25-pro-or,essay,Essay writing,Companies should disclose the carbon footprint of their products,7,0,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-869664aad346,left,right,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0::a,modgrid_essay_highlow:mimo-v25-pro-or:essay:iCompanies should disclose the carbon footprint of their products:r0::b,utility_low,-1.0
224,utility:modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1,utility,pair_deltas,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,language-preservation archives for indigenous communities,21,1,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,left,right,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1::a,modgrid_grant_highlow:mimo-v25-pro-or:grant_proposal_abstract:i28:r1::b,tie,0.0
225,utility:modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8,utility,pair_deltas,gpt-5.4-mini-or,translation,Translation,这十部音乐IP作品，方文山会自己执导一到两部，当周董被问到是否会帮忙执导时，周杰伦坦言当导演压力太大，希望找一些年轻的导演，让他们有发挥的空间。,11,8,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8::a,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-50c8d98615db,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-50c8d98615db,right,left,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8::b,modgrid_translation_highlow:gpt-5.4-mini-or:translation:i19:r8::a,tie,0.0
226,utility:modgrid_translation_highlow:glm-5.1-or:translation:i9:r8,utility,pair_deltas,glm-5.1-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,8,modgrid_translation_highlow:glm-5.1-or:translation:i9:r8,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:glm-5.1-or:translation:i9:r8::a,modgrid_translation_highlow:glm-5.1-or:translation:i9:r8::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-ae93a74b2b19,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-15_02-40-27Z__hash-ae93a74b2b19,right,left,modgrid_translation_highlow:glm-5.1-or:translation:i9:r8::b,modgrid_translation_highlow:glm-5.1-or:translation:i9:r8::a,tie,0.0
227,utility:modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0,utility,pair_deltas,deepseek-v3.2-or,translation,Translation,近日，由浙江省旅游局、浙江日报报业集团主办，浙报集团旅游全媒体中心承办的“小镇×未来艺术家”分享汇暨“诗画浙江?镇有风情”2017浙江旅游风情小镇推广季闭幕式在浙江省展览馆举行。,20,0,modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,left,right,modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0::a,modgrid_translation_highlow:deepseek-v3.2-or:translation:i27:r0::b,tie,0.0
228,utility:modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4,utility,pair_deltas,kimi-k2.5-or,essay,Essay writing,Governments should regulate facial-recognition technology in public spaces,11,4,modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4,utility_high,utility_low,hl_high,hl_low,modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,left,right,modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4::a,modgrid_essay_highlow:kimi-k2.5-or:essay:iGovernments should regulate facial-recognition technology in public spaces:r4::b,utility_low,-1.0
229,utility:modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1,utility,pair_deltas,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,low-bandwidth telehealth for remote dialysis patients,6,1,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1,utility_high,utility_low,hl_high,hl_low,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-c31b0f913142,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-c31b0f913142,left,right,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1::a,modgrid_grant_highlow:qwen3.5-9b-or:grant_proposal_abstract:i14:r1::b,tie,0.0
230,utility:modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7,utility,pair_deltas,mimo-v25-pro-or,incident_postmortem,Incident postmortem,"A queue consumer fell behind after a schema change, delaying fraud alerts by up to three hours.",26,7,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7,utility_high,utility_low,hl_high,hl_low,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7::a,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__mimo-v25-pro-or__2026-06-15_02-40-41Z__hash-ceac2a36b4b3,left,right,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7::a,modgrid_incident_highlow:mimo-v25-pro-or:incident_postmortem:i6:r7::b,utility_low,-1.0
231,utility:modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9,utility,pair_deltas,qwen3.6-plus-or,translation,Translation,这位北爱尔兰人去年带领隔壁的阿彻菲尔德·林克斯挺进了决赛，但最终输给了保罗·伊尔斯。他现在为该新会场工作，代表俱乐部创始人兼首席执行官杰瑞·萨尔瓦蒂担任赛事大使。,19,9,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9,utility_high,utility_low,hl_high,hl_low,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9::b,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-3a4e45ea5efd,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-3a4e45ea5efd,left,right,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9::a,modgrid_translation_highlow:qwen3.6-plus-or:translation:i26:r9::b,tie,0.0
