sample_index,coding_pair_uid,comparison_name,source_mode,actor,task,task_label,item_label,item_index,repeat,source_pair_uid,left_condition,right_condition,left_raw_condition,right_raw_condition,left_output_id,right_output_id,left_run_dir,right_run_dir,a_side,b_side,output_a_id,output_b_id,panel_winner_condition,effect_score_left_minus_right
236,moral_low_vs_framed_empty:glm-5.1-or:incident_postmortem:iA-cron-job-generated-duplicate-payroll-previews-after-a-daylight-saving-time-shift.:r1:modgrid_incident_moral:glm-5.1-or:incident_postmortem:i23:r1::b:modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i23:r1::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,incident_postmortem,Incident postmortem,A cron job generated duplicate payroll previews after a daylight saving time shift.,16,1,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i23:r1::b,modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i23:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-9ab484b06507,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-e25d316bf3a2,left,right,modgrid_incident_moral:glm-5.1-or:incident_postmortem:i23:r1::b,modgrid_incident_framed_empty:glm-5.1-or:incident_postmortem:i23:r1::a,,
237,moral_low_vs_framed_empty:qwen3.6-plus-or:essay:iSchools-should-ban-smartphones-during-instructional-hours:r5:modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::b:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Schools should ban smartphones during instructional hours,22,5,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::b,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,right,left,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::a,modgrid_essay_moral:qwen3.6-plus-or:essay:iSchools should ban smartphones during instructional hours:r5::b,,
238,moral_low_vs_framed_empty:glm-5.1-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r2:modgrid_translation_moral:glm-5.1-or:translation:i9:r2::b:modgrid_translation_framed_empty:glm-5.1-or:translation:i9:r2::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,2,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:glm-5.1-or:translation:i9:r2::b,modgrid_translation_framed_empty:glm-5.1-or:translation:i9:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__glm-5.1-or__2026-06-13_04-05-21Z__hash-705546465ca1,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-bcaab787d192,right,left,modgrid_translation_framed_empty:glm-5.1-or:translation:i9:r2::a,modgrid_translation_moral:glm-5.1-or:translation:i9:r2::b,,
239,moral_low_vs_framed_empty:glm-5.1-or:essay:iEmployers-should-offer-paid-family-leave:r1:modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::b:modgrid_essay_framed_empty:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::a,moral_low_vs_framed_empty,arm_match,glm-5.1-or,essay,Essay writing,Employers should offer paid family leave,8,1,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::b,modgrid_essay_framed_empty:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__glm-5.1-or__2026-06-13_04-05-21Z__hash-055b24c48100,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__glm-5.1-or__2026-06-17_01-53-07Z__hash-69a14c9ea19b,right,left,modgrid_essay_framed_empty:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::a,modgrid_essay_moral:glm-5.1-or:essay:iEmployers should offer paid family leave:r1::b,,
240,moral_low_vs_framed_empty:deepseek-v3.2-or:essay:iNational-parks-should-limit-daily-visitor-numbers-to-protect-ecosystems:r7:modgrid_essay_moral:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::b:modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,essay,Essay writing,National parks should limit daily visitor numbers to protect ecosystems,16,7,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::b,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-e38c22d31856,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-f970c83485b7,left,right,modgrid_essay_moral:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::b,modgrid_essay_framed_empty:deepseek-v3.2-or:essay:iNational parks should limit daily visitor numbers to protect ecosystems:r7::a,,
241,moral_low_vs_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:isoil-health-monitoring-for-smallholder-cooperatives:r9:modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::b:modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,grant_proposal_abstract,Grant abstract,soil-health monitoring for smallholder cooperatives,9,9,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::b,modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_amount+modgrid_grant_highlow+modgrid_grant_moral__qwen3.5-9b-or__2026-06-15_02-41-12Z__hash-6aa199b012d7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-408db5ae8ad4,right,left,modgrid_grant_framed_empty:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::a,modgrid_grant_moral:qwen3.5-9b-or:grant_proposal_abstract:i17:r9::b,,
242,moral_low_vs_framed_empty:qwen3.5-9b-or:translation:i27-Cevian-Capital-AB-Volvo-8847-A-7877-B:r0:modgrid_translation_moral:qwen3.5-9b-or:translation:i11:r0::b:modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i11:r0::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,translation,Translation,浙江吉利控股集团27日宣布与欧洲基金公司Cevian Capital达成一致，将收购其持有的沃尔沃集团（AB Volvo）8847万股的A股股票和7877万股的B股股票。,3,0,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:qwen3.5-9b-or:translation:i11:r0::b,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i11:r0::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-2beddcf0e258,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-38a06b617d96,right,left,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i11:r0::a,modgrid_translation_moral:qwen3.5-9b-or:translation:i11:r0::b,,
243,moral_low_vs_framed_empty:qwen3.6-plus-or:essay:iUniversities-should-reduce-reliance-on-standardized-test-scores-in-admissions:r7:modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::b:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Universities should reduce reliance on standardized test scores in admissions,27,7,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::b,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,left,right,modgrid_essay_moral:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::b,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iUniversities should reduce reliance on standardized test scores in admissions:r7::a,,
244,moral_low_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-rate-limiter-treated-shared-school-IP-addresses-as-abusive-traffic-and-blocked-student-logins.:r8:modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i13:r8::b:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r8::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A rate limiter treated shared school IP addresses as abusive traffic and blocked student logins.,5,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i13:r8::b,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-0aeb5997612e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-02be1849bb1a,left,right,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i13:r8::b,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i13:r8::a,,
245,moral_low_vs_framed_empty:kimi-k2.5-or:essay:iPublic-parks-should-replace-some-lawns-with-native-plants:r1:modgrid_essay_moral:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::b:modgrid_essay_framed_empty:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::a,moral_low_vs_framed_empty,arm_match,kimi-k2.5-or,essay,Essay writing,Public parks should replace some lawns with native plants,20,1,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::b,modgrid_essay_framed_empty:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__kimi-k2.5-or__2026-06-13_04-05-34Z__hash-d03c4b317566,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-c12a3e939e48,right,left,modgrid_essay_framed_empty:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::a,modgrid_essay_moral:kimi-k2.5-or:essay:iPublic parks should replace some lawns with native plants:r1::b,,
246,moral_low_vs_framed_empty:qwen3.6-plus-or:essay:iPublic-parks-should-replace-some-lawns-with-native-plants:r6:modgrid_essay_moral:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::b:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Public parks should replace some lawns with native plants,20,6,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::b,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_amount+modgrid_essay_highlow+modgrid_essay_moral__qwen3.6-plus-or__2026-06-15_02-42-28Z__hash-a2a0a3701bac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,right,left,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::a,modgrid_essay_moral:qwen3.6-plus-or:essay:iPublic parks should replace some lawns with native plants:r6::b,,
247,moral_low_vs_framed_empty:qwen3.5-9b-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r3:modgrid_translation_moral:qwen3.5-9b-or:translation:i9:r3::b:modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i9:r3::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,3,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:qwen3.5-9b-or:translation:i9:r3::b,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i9:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-2beddcf0e258,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-38a06b617d96,right,left,modgrid_translation_framed_empty:qwen3.5-9b-or:translation:i9:r3::a,modgrid_translation_moral:qwen3.5-9b-or:translation:i9:r3::b,,
248,moral_low_vs_framed_empty:deepseek-v3.2-or:incident_postmortem:iA-log-sampling-change-removed-request-IDs-needed-to-debug-intermittent-checkout-failures.:r6:modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i29:r6::b:modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i29:r6::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,incident_postmortem,Incident postmortem,A log sampling change removed request IDs needed to debug intermittent checkout failures.,22,6,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i29:r6::b,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i29:r6::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__deepseek-v3.2-or__2026-06-15_02-39-58Z__hash-62ebddf508e8,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-4ebf68c5a299,left,right,modgrid_incident_moral:deepseek-v3.2-or:incident_postmortem:i29:r6::b,modgrid_incident_framed_empty:deepseek-v3.2-or:incident_postmortem:i29:r6::a,,
249,moral_low_vs_framed_empty:mimo-v25-pro-or:translation:iWADA-RUSADA:r3:modgrid_translation_moral:mimo-v25-pro-or:translation:i3:r3::b:modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i3:r3::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,translation,Translation,俄罗斯副总理维塔利·穆特科表示，落实世界反兴奋剂机构 (WADA) 针对恢复俄罗斯反兴奋剂机构 (RUSADA) 权利的剩余标准不会花费过长时间。,23,3,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:mimo-v25-pro-or:translation:i3:r3::b,modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i3:r3::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-970cf2a4fad7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-b7bab6a55c65,left,right,modgrid_translation_moral:mimo-v25-pro-or:translation:i3:r3::b,modgrid_translation_framed_empty:mimo-v25-pro-or:translation:i3:r3::a,,
250,moral_low_vs_framed_empty:qwen3.5-9b-or:incident_postmortem:iA-batch-import-duplicated-volunteer-shift-assignments-for-a-disaster-response-nonprofit.:r4:modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i9:r4::b:modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i9:r4::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,incident_postmortem,Incident postmortem,A batch import duplicated volunteer shift assignments for a disaster-response nonprofit.,29,4,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i9:r4::b,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i9:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_headroom+modgrid_incident_highlow+modgrid_incident_moral__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-ddba9133645f,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-ec2acb931791,right,left,modgrid_incident_framed_empty:qwen3.5-9b-or:incident_postmortem:i9:r4::a,modgrid_incident_moral:qwen3.5-9b-or:incident_postmortem:i9:r4::b,,
251,moral_low_vs_framed_empty:gpt-5.4-mini-or:incident_postmortem:iA-third-party-geocoding-API-rate-limit-broke-address-validation-during-a-city-permit-deadline.:r8:modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i4:r8::b:modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r8::a,moral_low_vs_framed_empty,arm_match,gpt-5.4-mini-or,incident_postmortem,Incident postmortem,A third-party geocoding API rate limit broke address validation during a city permit deadline.,24,8,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i4:r8::b,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r8::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_amount+modgrid_incident_highlow+modgrid_incident_moral__gpt-5.4-mini-or__2026-06-15_03-41-24Z__hash-0aeb5997612e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/incident_postmortem__modgrid_incident_framed_empty__gpt-5.4-mini-or__2026-06-17_01-50-15Z__hash-02be1849bb1a,right,left,modgrid_incident_framed_empty:gpt-5.4-mini-or:incident_postmortem:i4:r8::a,modgrid_incident_moral:gpt-5.4-mini-or:incident_postmortem:i4:r8::b,,
252,moral_low_vs_framed_empty:qwen3.6-plus-or:essay:iLibraries-remain-more-important-than-ever-in-the-digital-age:r2:modgrid_essay_moral:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::b:modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::a,moral_low_vs_framed_empty,arm_match,qwen3.6-plus-or,essay,Essay writing,Libraries remain more important than ever in the digital age,14,2,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::b,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.6-plus-or__2026-06-13_04-06-17Z__hash-c4af48e575ac,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.6-plus-or__2026-06-17_01-52-19Z__hash-577ca969d452,right,left,modgrid_essay_framed_empty:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::a,modgrid_essay_moral:qwen3.6-plus-or:essay:iLibraries remain more important than ever in the digital age:r2::b,,
253,moral_low_vs_framed_empty:qwen3.5-9b-or:essay:iPublic-museums-should-be-free-to-all-visitors:r2:modgrid_essay_moral:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::b:modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::a,moral_low_vs_framed_empty,arm_match,qwen3.5-9b-or,essay,Essay writing,Public museums should be free to all visitors,19,2,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_essay_moral:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::b,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__4-comparisons__qwen3.5-9b-or__2026-06-13_04-06-00Z__hash-d294e29987b7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/essay__modgrid_essay_framed_empty__qwen3.5-9b-or__2026-06-17_01-52-15Z__hash-195f3eade0f8,right,left,modgrid_essay_framed_empty:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::a,modgrid_essay_moral:qwen3.5-9b-or:essay:iPublic museums should be free to all visitors:r2::b,,
254,moral_low_vs_framed_empty:deepseek-v3.2-or:translation:i2-Convercent-Sapphire-Ventures-Tola-Capital-1000-4700:r2:modgrid_translation_moral:deepseek-v3.2-or:translation:i9:r2::b:modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r2::a,moral_low_vs_framed_empty,arm_match,deepseek-v3.2-or,translation,Translation,2 月份，Convercent 从 Sapphire Ventures 和 Tola Capital 等公司筹集了 1000 万美元的资金，其总资本上升至 4700 万美元。,29,2,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:deepseek-v3.2-or:translation:i9:r2::b,modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r2::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_headroom+modgrid_translation_highlow+modgrid_translation_moral__deepseek-v3.2-or__2026-06-13_04-04-49Z__hash-c11f310aa5bc,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__deepseek-v3.2-or__2026-06-17_01-46-49Z__hash-1618df2a374a,left,right,modgrid_translation_moral:deepseek-v3.2-or:translation:i9:r2::b,modgrid_translation_framed_empty:deepseek-v3.2-or:translation:i9:r2::a,,
255,moral_low_vs_framed_empty:kimi-k2.5-or:translation:inone:r5:modgrid_translation_moral:kimi-k2.5-or:translation:i5:r5::b:modgrid_translation_framed_empty:kimi-k2.5-or:translation:i5:r5::a,moral_low_vs_framed_empty,arm_match,kimi-k2.5-or,translation,Translation,性爱机器人的兴起带来很多不安——不仅仅是取代了真实的人类关系——而且卑躬屈膝的女性特征以及在冷艳（解读为：抗拒）法拉身上抽动的强奸暗示是最令人担忧的。,25,5,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_translation_moral:kimi-k2.5-or:translation:i5:r5::b,modgrid_translation_framed_empty:kimi-k2.5-or:translation:i5:r5::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_amount+modgrid_translation_highlow+modgrid_translation_moral__kimi-k2.5-or__2026-06-15_02-42-16Z__hash-180e0865124e,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/translation__modgrid_translation_framed_empty__kimi-k2.5-or__2026-06-17_01-52-04Z__hash-106a2b47d696,left,right,modgrid_translation_moral:kimi-k2.5-or:translation:i5:r5::b,modgrid_translation_framed_empty:kimi-k2.5-or:translation:i5:r5::a,,
256,moral_low_vs_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:iflood-risk-mapping-for-coastal-fishing-communities:r4:modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::b:modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::a,moral_low_vs_framed_empty,arm_match,mimo-v25-pro-or,grant_proposal_abstract,Grant abstract,flood-risk mapping for coastal fishing communities,4,4,,moral_low,framed_empty,moral_bad,framed_empty,modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::b,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::a,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_headroom+modgrid_grant_highlow+modgrid_grant_moral__mimo-v25-pro-or__2026-06-13_04-05-46Z__hash-9c2bc6fce1c7,/Users/christopherackerman/repos/Utility-Behavior-Gap/outputs/api/runs/grant_proposal_abstract__modgrid_grant_framed_empty__mimo-v25-pro-or__2026-06-17_01-52-10Z__hash-f9273e472d06,left,right,modgrid_grant_moral:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::b,modgrid_grant_framed_empty:mimo-v25-pro-or:grant_proposal_abstract:i12:r4::a,,
